"id","user_id","entity_type","entity_id","action","old_data","new_data","created_at"
f26bf294-eff4-4225-81d2-3092eef39c9c,"214804833809465345",user,"214804833809465345",update,"{""id"": ""214804833809465345"", ""name"": ""Katou"", ""rank"": {""id"": 3, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Captain"", ""order"": 5}, ""role"": {""key"": 20, ""value"": ""Super Administrateur""}, ""email"": ""katoucsgo@gmail.com"", ""number"": 10, ""isAdmin"": true, ""fullName"": ""Donovan O'Connard"", ""lastName"": ""O'Connard"", ""createdAt"": ""2025-10-09T13:33:50.238Z"", ""firstName"": ""Donovan"", ""isDisable"": false, ""lastLogin"": ""2025-10-18T16:14:48.466Z"", ""firstLogin"": ""2025-10-09T13:37:18.999Z"", ""phoneNumber"": ""5551234""}","{""id"": ""214804833809465345"", ""name"": ""Katou"", ""rank"": {""id"": 3, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Captain"", ""order"": 5}, ""role"": {""key"": 20, ""value"": ""Super Administrateur""}, ""email"": ""katoucsgo@gmail.com"", ""number"": 10, ""isAdmin"": true, ""fullName"": ""Donovan O'Connardd"", ""lastName"": ""O'Connardd"", ""createdAt"": ""2025-10-09T13:33:50.238Z"", ""firstName"": ""Donovan"", ""isDisable"": false, ""lastLogin"": ""2025-10-18T16:14:48.466Z"", ""firstLogin"": ""2025-10-09T13:37:18.999Z"", ""phoneNumber"": ""5551234""}",2025-10-18 22:23:02.913 +0200
"2f9e88be-4823-4516-8dfa-c40fb61a35a4","214804833809465345",user,"214804833809465345",update,"{""id"": ""214804833809465345"", ""name"": ""Katou"", ""rank"": {""id"": 3, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Captain"", ""order"": 5}, ""role"": {""key"": 20, ""value"": ""Super Administrateur""}, ""email"": ""katoucsgo@gmail.com"", ""number"": 10, ""isAdmin"": true, ""fullName"": ""Donovan O'Connardd"", ""lastName"": ""O'Connardd"", ""createdAt"": ""2025-10-09T13:33:50.238Z"", ""firstName"": ""Donovan"", ""isDisable"": false, ""lastLogin"": ""2025-10-18T16:14:48.466Z"", ""firstLogin"": ""2025-10-09T13:37:18.999Z"", ""phoneNumber"": ""5551234""}","{""id"": ""214804833809465345"", ""name"": ""Katou"", ""rank"": {""id"": 3, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Captain"", ""order"": 5}, ""role"": {""key"": 0, ""value"": ""Utilisateur""}, ""email"": ""katoucsgo@gmail.com"", ""number"": 10, ""isAdmin"": false, ""fullName"": ""Donovan O'Connardd"", ""lastName"": ""O'Connardd"", ""createdAt"": ""2025-10-09T13:33:50.238Z"", ""firstName"": ""Donovan"", ""isDisable"": false, ""lastLogin"": ""2025-10-18T16:14:48.466Z"", ""firstLogin"": ""2025-10-09T13:37:18.999Z"", ""phoneNumber"": ""5551234""}",2025-10-18 22:48:39.414 +0200
ba4d576a-ce84-4787-abf7-3184fab91964,"214804833809465345",user,"214804833809465345",update,"{""id"": ""214804833809465345"", ""name"": ""Katou"", ""rank"": {""id"": 3, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Captain"", ""order"": 5}, ""role"": {""key"": 20, ""value"": ""Super Administrateur""}, ""email"": ""katoucsgo@gmail.com"", ""number"": 10, ""isAdmin"": true, ""fullName"": ""Donovan O'Connardd"", ""lastName"": ""O'Connardd"", ""createdAt"": ""2025-10-09T13:33:50.238Z"", ""firstName"": ""Donovan"", ""isDisable"": false, ""lastLogin"": ""2025-10-18T16:14:48.466Z"", ""firstLogin"": ""2025-10-09T13:37:18.999Z"", ""phoneNumber"": ""5551234""}","{""id"": ""214804833809465345"", ""name"": ""Katou"", ""rank"": {""id"": 3, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Captain"", ""order"": 5}, ""role"": {""key"": 20, ""value"": ""Super Administrateur""}, ""email"": ""katoucsgo@gmail.com"", ""number"": 10, ""isAdmin"": true, ""fullName"": ""Donovan O'Connard"", ""lastName"": ""O'Connard"", ""createdAt"": ""2025-10-09T13:33:50.238Z"", ""firstName"": ""Donovan"", ""isDisable"": false, ""lastLogin"": ""2025-10-18T16:14:48.466Z"", ""firstLogin"": ""2025-10-09T13:37:18.999Z"", ""phoneNumber"": ""5551234""}",2025-10-18 23:59:26.191 +0200
"0817bcb5-ad6e-4b33-b634-2addd44f2c83","214804833809465345",rank,,update,"[{""id"": 1, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Chief of Police"", ""order"": 1, ""userCount"": ""1""}, {""id"": 2, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Deputy Chief"", ""order"": 2, ""userCount"": ""6""}, {""id"": 4, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Lieutenant"", ""order"": 3, ""userCount"": ""1002""}, {""id"": 5, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Sergeant"", ""order"": 4, ""userCount"": ""1043""}, {""id"": 3, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Captain"", ""order"": 5, ""userCount"": ""1027""}, {""id"": 10, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Cadet"", ""order"": 6, ""userCount"": ""1005""}, {""id"": 6, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Corporal"", ""order"": 7, ""userCount"": ""980""}, {""id"": 7, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer III"", ""order"": 8, ""userCount"": ""986""}, {""id"": 8, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer II"", ""order"": 9, ""userCount"": ""1001""}, {""id"": 9, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer I"", ""order"": 10, ""userCount"": ""979""}]","[{""id"": 2, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Deputy Chief"", ""order"": 1, ""userCount"": ""6""}, {""id"": 4, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Lieutenant"", ""order"": 2, ""userCount"": ""1002""}, {""id"": 5, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Sergeant"", ""order"": 3, ""userCount"": ""1043""}, {""id"": 3, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Captain"", ""order"": 4, ""userCount"": ""1027""}, {""id"": 10, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Cadet"", ""order"": 5, ""userCount"": ""1005""}, {""id"": 6, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Corporal"", ""order"": 6, ""userCount"": ""980""}, {""id"": 7, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer III"", ""order"": 7, ""userCount"": ""986""}, {""id"": 8, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer II"", ""order"": 8, ""userCount"": ""1001""}, {""id"": 9, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer I"", ""order"": 9, ""userCount"": ""979""}, {""id"": 1, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Chief of Police"", ""order"": 10, ""userCount"": ""1""}]",2025-10-19 15:09:54.511 +0200
"97cde1df-bc29-4d5d-9123-36cf4195cf21","214804833809465345",rank,,update,"[{""id"": 2, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Deputy Chief"", ""order"": 1, ""userCount"": ""6""}, {""id"": 4, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Lieutenant"", ""order"": 2, ""userCount"": ""1002""}, {""id"": 5, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Sergeant"", ""order"": 3, ""userCount"": ""1043""}, {""id"": 3, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Captain"", ""order"": 4, ""userCount"": ""1027""}, {""id"": 10, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Cadet"", ""order"": 5, ""userCount"": ""1005""}, {""id"": 6, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Corporal"", ""order"": 6, ""userCount"": ""980""}, {""id"": 7, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer III"", ""order"": 7, ""userCount"": ""986""}, {""id"": 8, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer II"", ""order"": 8, ""userCount"": ""1001""}, {""id"": 9, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer I"", ""order"": 9, ""userCount"": ""979""}, {""id"": 1, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Chief of Police"", ""order"": 10, ""userCount"": ""1""}]","[{""id"": 10, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Cadet"", ""order"": 1, ""userCount"": ""1005""}, {""id"": 9, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer I"", ""order"": 2, ""userCount"": ""979""}, {""id"": 8, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer II"", ""order"": 3, ""userCount"": ""1001""}, {""id"": 7, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer III"", ""order"": 4, ""userCount"": ""986""}, {""id"": 6, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Corporal"", ""order"": 5, ""userCount"": ""980""}, {""id"": 5, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Sergeant"", ""order"": 6, ""userCount"": ""1043""}, {""id"": 4, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Lieutenant"", ""order"": 7, ""userCount"": ""1002""}, {""id"": 3, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Captain"", ""order"": 8, ""userCount"": ""1027""}, {""id"": 2, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Deputy Chief"", ""order"": 9, ""userCount"": ""6""}, {""id"": 1, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Chief of Police"", ""order"": 10, ""userCount"": ""1""}]",2025-10-19 15:10:30.184 +0200
a3ada201-1195-41fa-9490-9ae3c7b88fbd,"214804833809465345",rank,,update,"[{""id"": 10, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Cadet"", ""order"": 1, ""userCount"": ""1005""}, {""id"": 9, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer I"", ""order"": 2, ""userCount"": ""979""}, {""id"": 8, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer II"", ""order"": 3, ""userCount"": ""1001""}, {""id"": 7, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer III"", ""order"": 4, ""userCount"": ""986""}, {""id"": 6, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Corporal"", ""order"": 5, ""userCount"": ""980""}, {""id"": 5, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Sergeant"", ""order"": 6, ""userCount"": ""1043""}, {""id"": 4, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Lieutenant"", ""order"": 7, ""userCount"": ""1002""}, {""id"": 3, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Captain"", ""order"": 8, ""userCount"": ""1027""}, {""id"": 2, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Deputy Chief"", ""order"": 9, ""userCount"": ""6""}, {""id"": 1, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Chief of Police"", ""order"": 10, ""userCount"": ""1""}]","[{""id"": 9, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer I"", ""order"": 1, ""userCount"": ""979""}, {""id"": 8, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer II"", ""order"": 2, ""userCount"": ""1001""}, {""id"": 7, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer III"", ""order"": 3, ""userCount"": ""986""}, {""id"": 6, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Corporal"", ""order"": 4, ""userCount"": ""980""}, {""id"": 5, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Sergeant"", ""order"": 5, ""userCount"": ""1043""}, {""id"": 10, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Cadet"", ""order"": 6, ""userCount"": ""1005""}, {""id"": 4, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Lieutenant"", ""order"": 7, ""userCount"": ""1002""}, {""id"": 3, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Captain"", ""order"": 8, ""userCount"": ""1027""}, {""id"": 2, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Deputy Chief"", ""order"": 9, ""userCount"": ""6""}, {""id"": 1, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Chief of Police"", ""order"": 10, ""userCount"": ""1""}]",2025-10-19 17:16:49.168 +0200
"3582f9ca-9b3d-49fe-981a-f7295f82c21b","214804833809465345",rank,,update,"[{""id"": 9, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer I"", ""order"": 1, ""userCount"": ""979""}, {""id"": 8, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer II"", ""order"": 2, ""userCount"": ""1001""}, {""id"": 7, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer III"", ""order"": 3, ""userCount"": ""986""}, {""id"": 6, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Corporal"", ""order"": 4, ""userCount"": ""980""}, {""id"": 5, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Sergeant"", ""order"": 5, ""userCount"": ""1043""}, {""id"": 10, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Cadet"", ""order"": 6, ""userCount"": ""1005""}, {""id"": 4, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Lieutenant"", ""order"": 7, ""userCount"": ""1002""}, {""id"": 3, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Captain"", ""order"": 8, ""userCount"": ""1027""}, {""id"": 2, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Deputy Chief"", ""order"": 9, ""userCount"": ""6""}, {""id"": 1, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Chief of Police"", ""order"": 10, ""userCount"": ""1""}]","[{""id"": 10, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Cadet"", ""order"": 1, ""userCount"": ""1005""}, {""id"": 9, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer I"", ""order"": 2, ""userCount"": ""979""}, {""id"": 8, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer II"", ""order"": 3, ""userCount"": ""1001""}, {""id"": 7, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer III"", ""order"": 4, ""userCount"": ""986""}, {""id"": 6, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Corporal"", ""order"": 5, ""userCount"": ""980""}, {""id"": 5, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Sergeant"", ""order"": 6, ""userCount"": ""1043""}, {""id"": 4, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Lieutenant"", ""order"": 7, ""userCount"": ""1002""}, {""id"": 3, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Captain"", ""order"": 8, ""userCount"": ""1027""}, {""id"": 2, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Deputy Chief"", ""order"": 9, ""userCount"": ""6""}, {""id"": 1, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Chief of Police"", ""order"": 10, ""userCount"": ""1""}]",2025-10-19 17:17:10.644 +0200
"9e86eeaf-bf9a-4fce-8f70-38520d7a4e65","214804833809465345",rank,,update,"[{""id"": 10, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Cadet"", ""order"": 1, ""userCount"": ""1005""}, {""id"": 9, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer I"", ""order"": 2, ""userCount"": ""979""}, {""id"": 8, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer II"", ""order"": 3, ""userCount"": ""1001""}, {""id"": 7, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer III"", ""order"": 4, ""userCount"": ""986""}, {""id"": 6, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Corporal"", ""order"": 5, ""userCount"": ""980""}, {""id"": 5, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Sergeant"", ""order"": 6, ""userCount"": ""1043""}, {""id"": 4, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Lieutenant"", ""order"": 7, ""userCount"": ""1002""}, {""id"": 3, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Captain"", ""order"": 8, ""userCount"": ""1027""}, {""id"": 2, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Deputy Chief"", ""order"": 9, ""userCount"": ""6""}, {""id"": 1, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Chief of Police"", ""order"": 10, ""userCount"": ""1""}]","[{""id"": 10, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Cadet"", ""order"": 1, ""userCount"": ""1005""}, {""id"": 9, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer I"", ""order"": 2, ""userCount"": ""979""}, {""id"": 8, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer II"", ""order"": 3, ""userCount"": ""1001""}, {""id"": 7, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer III"", ""order"": 4, ""userCount"": ""986""}, {""id"": 6, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Corporal"", ""order"": 5, ""userCount"": ""980""}, {""id"": 5, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Sergeant"", ""order"": 6, ""userCount"": ""1043""}, {""id"": 4, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Lieutenant"", ""order"": 7, ""userCount"": ""1002""}, {""id"": 3, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Captain"", ""order"": 8, ""userCount"": ""1027""}, {""id"": 2, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Deputy Chief"", ""order"": 9, ""userCount"": ""6""}, {""id"": 1, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Chief of Police"", ""order"": 10, ""userCount"": ""1""}]",2025-10-19 17:18:13.309 +0200
"79a8443c-b95c-4e2a-a7f3-aaa7e6c2b89c","214804833809465345",rank,,update,"[{""id"": 10, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Cadet"", ""order"": 1, ""userCount"": ""1005""}, {""id"": 9, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer I"", ""order"": 2, ""userCount"": ""979""}, {""id"": 8, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer II"", ""order"": 3, ""userCount"": ""1001""}, {""id"": 7, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer III"", ""order"": 4, ""userCount"": ""986""}, {""id"": 6, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Corporal"", ""order"": 5, ""userCount"": ""980""}, {""id"": 5, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Sergeant"", ""order"": 6, ""userCount"": ""1043""}, {""id"": 4, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Lieutenant"", ""order"": 7, ""userCount"": ""1002""}, {""id"": 3, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Captain"", ""order"": 8, ""userCount"": ""1027""}, {""id"": 2, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Deputy Chief"", ""order"": 9, ""userCount"": ""6""}, {""id"": 1, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Chief of Police"", ""order"": 10, ""userCount"": ""1""}]","[{""id"": 10, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Cadet"", ""order"": 1, ""userCount"": ""1005""}, {""id"": 9, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer I"", ""order"": 2, ""userCount"": ""979""}, {""id"": 8, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer II"", ""order"": 3, ""userCount"": ""1001""}, {""id"": 7, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer III"", ""order"": 4, ""userCount"": ""986""}, {""id"": 6, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Corporal"", ""order"": 5, ""userCount"": ""980""}, {""id"": 5, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Sergeant"", ""order"": 6, ""userCount"": ""1043""}, {""id"": 4, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Lieutenant"", ""order"": 7, ""userCount"": ""1002""}, {""id"": 3, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Captain"", ""order"": 8, ""userCount"": ""1027""}, {""id"": 2, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Deputy Chief"", ""order"": 9, ""userCount"": ""6""}, {""id"": 1, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Chief of Police"", ""order"": 10, ""userCount"": ""1""}]",2025-10-19 17:18:29.836 +0200
"2f26b9fb-7865-49f0-a78b-db76e5671738","214804833809465345",rank,,update,"[{""id"": 10, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Cadet"", ""order"": 1, ""userCount"": ""1005""}, {""id"": 9, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer I"", ""order"": 2, ""userCount"": ""979""}, {""id"": 8, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer II"", ""order"": 3, ""userCount"": ""1001""}, {""id"": 7, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer III"", ""order"": 4, ""userCount"": ""986""}, {""id"": 6, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Corporal"", ""order"": 5, ""userCount"": ""980""}, {""id"": 5, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Sergeant"", ""order"": 6, ""userCount"": ""1043""}, {""id"": 4, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Lieutenant"", ""order"": 7, ""userCount"": ""1002""}, {""id"": 3, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Captain"", ""order"": 8, ""userCount"": ""1027""}, {""id"": 2, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Deputy Chief"", ""order"": 9, ""userCount"": ""6""}, {""id"": 1, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Chief of Police"", ""order"": 10, ""userCount"": ""1""}]","[{""id"": 10, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Cadet"", ""order"": 1, ""userCount"": ""1005""}, {""id"": 9, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer I"", ""order"": 2, ""userCount"": ""979""}, {""id"": 8, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer II"", ""order"": 3, ""userCount"": ""1001""}, {""id"": 7, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer III"", ""order"": 4, ""userCount"": ""986""}, {""id"": 6, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Corporal"", ""order"": 5, ""userCount"": ""980""}, {""id"": 5, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Sergeant"", ""order"": 6, ""userCount"": ""1043""}, {""id"": 4, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Lieutenant"", ""order"": 7, ""userCount"": ""1002""}, {""id"": 3, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Captain"", ""order"": 8, ""userCount"": ""1027""}, {""id"": 2, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Deputy Chief"", ""order"": 9, ""userCount"": ""6""}, {""id"": 1, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Chief of Police"", ""order"": 10, ""userCount"": ""1""}]",2025-10-19 17:18:39.551 +0200
"12969a02-d775-4bff-ad80-96d5635b0823","214804833809465345",rank,,update,"[{""id"": 10, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Cadet"", ""order"": 1, ""userCount"": ""1005""}, {""id"": 9, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer I"", ""order"": 2, ""userCount"": ""979""}, {""id"": 8, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer II"", ""order"": 3, ""userCount"": ""1001""}, {""id"": 7, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer III"", ""order"": 4, ""userCount"": ""986""}, {""id"": 6, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Corporal"", ""order"": 5, ""userCount"": ""980""}, {""id"": 5, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Sergeant"", ""order"": 6, ""userCount"": ""1043""}, {""id"": 4, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Lieutenant"", ""order"": 7, ""userCount"": ""1002""}, {""id"": 3, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Captain"", ""order"": 8, ""userCount"": ""1027""}, {""id"": 2, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Deputy Chief"", ""order"": 9, ""userCount"": ""6""}, {""id"": 1, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Chief of Police"", ""order"": 10, ""userCount"": ""1""}]","[{""id"": 10, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Cadet"", ""order"": 1, ""userCount"": ""1005""}, {""id"": 9, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer I"", ""order"": 2, ""userCount"": ""979""}, {""id"": 8, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer II"", ""order"": 3, ""userCount"": ""1001""}, {""id"": 7, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Officer III"", ""order"": 4, ""userCount"": ""986""}, {""id"": 6, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Corporal"", ""order"": 5, ""userCount"": ""980""}, {""id"": 5, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Sergeant"", ""order"": 6, ""userCount"": ""1043""}, {""id"": 4, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Lieutenant"", ""order"": 7, ""userCount"": ""1002""}, {""id"": 3, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Captain"", ""order"": 8, ""userCount"": ""1027""}, {""id"": 2, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Deputy Chief"", ""order"": 9, ""userCount"": ""6""}, {""id"": 1, ""job"": {""id"": 1, ""name"": ""LSPD""}, ""name"": ""Chief of Police"", ""order"": 10, ""userCount"": ""1""}]",2025-10-19 17:18:54.368 +0200
